"ID","ACCOUNTID","ACCOUNT.NAME","AMOUNT","CLOSEDATE","CONTRACT_END_DATE__C","DESCRIPTION","FORECASTCATEGORY","FORECASTCATEGORYNAME","HASOPENACTIVITY","HASOPPORTUNITYLINEITEM","HASOVERDUETASK","ISCLOSED","ISWON","LEADSOURCE","NAME","NEXTSTEP","PROBABILITY","STAGENAME","TYPE"
"0060b00000tH4HgAAK","0010b00002EBgOyAAL","Base Camp Protective Gear","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Base Camp Protective Gear - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH4HhAAK","0010b00002EBgPYAA1","Ass Texas","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Ass Texas - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH4HiAAK","0010b00002EBgNCAA1","American Legion Dept Of FL","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","American Legion Dept Of FL - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH4HjAAK","0010b00002EBgNIAA1","Abbott, Bruen and Lakin","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Abbott, Bruen and Lakin - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnUbrAAE","0010b00002EBgPmAAL","Nitzsche and Sons","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Nitzsche and Sons - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000tnUbsAAE","0010b00002EBgPrAAL","Kub-Hickle","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Kub-Hickle - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000tnUbtAAE","0010b00002EBgPwAAL","Imperium","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Imperium - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000tnUbuAAE","0010b00002EBgPDAA1","Cosmosis","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Cosmosis - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000tnUbvAAE","0010b00002EBgQ4AAL","Chez Naïveté","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Chez Naïveté - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000tnUbwAAE","0010b00002EBgPqAAL","Certified Accounting Solutions","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Certified Accounting Solutions - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000tnUbxAAE","0010b00002EBgPYAA1","Ass Texas","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Ass Texas - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000pOuAPAA0","0010b00002EBgKEAA1","Moore, Lindgren and Hoeger","34950.0","2019-06-27","","","Forecast","Commit","true","true","true","false","false","","Moore, Lindgren and Hoeger - New Business - 2018826","","0.0","Stage5","New Business"
"0060b00000tnc19AAA","0010b00002EBgKSAA1","Yakijo","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Yakijo - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1AAAQ","0010b00002EBgL1AAL","VonRueden Inc","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","VonRueden Inc - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1BAAQ","0010b00002EBgNtAAL","Unia","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Unia - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1CAAQ","0010b00002EBgNDAA1","The Paws Parlour","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","The Paws Parlour - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1DAAQ","0010b00002EBgQ7AAL","The Paw Law","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","The Paw Law - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1EAAQ","0010b00002EBgPaAAL","The Farm Team","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","The Farm Team - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1FAAQ","0010b00002EBgMiAAL","Stationcure","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Stationcure - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1GAAQ","0010b00002EBgP5AAL","Stainless Feel","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Stainless Feel - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1HAAQ","0010b00002EBgP1AAL","Slax","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Slax - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1IAAQ","0010b00002EBgM0AAL","Silver Demand","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Silver Demand - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1JAAQ","0010b00002EBgOIAA1","Roob, Bergnaum and Lueilwitz","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Roob, Bergnaum and Lueilwitz - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1KAAQ","0010b00002EBgJiAAL","Results Orientation","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Results Orientation - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1LAAQ","0010b00002EBgOlAAL","Razz Barney","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Razz Barney - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1MAAQ","0010b00002EBgNHAA1","Pride Pro Services ? Public Relations Organization","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Pride Pro Services ? Public Relations Organization - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1NAAQ","0010b00002EBgLmAAL","Plumb Siding","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Plumb Siding - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1OAAQ","0010b00002EBgMJAA1","Planet Ice","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Planet Ice - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1PAAQ","0010b00002EBgPmAAL","Nitzsche and Sons","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Nitzsche and Sons - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1QAAQ","0010b00002EBgLpAAL","Multicerv","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Multicerv - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1RAAQ","0010b00002EBgJpAAL","Monk Home Improvements","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Monk Home Improvements - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1SAAQ","0010b00002EBgLTAA1","McKenzie LLC","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","McKenzie LLC - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1TAAQ","0010b00002EBgMyAAL","McCullough-Heidenreich","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","McCullough-Heidenreich - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1UAAQ","0010b00002EBgNJAA1","Marquardt and Sons","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Marquardt and Sons - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1VAAQ","0010b00002EBgMzAAL","Mainland Coffee Distributors","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Mainland Coffee Distributors - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1WAAQ","0010b00002EBgODAA1","Langworth-Fay","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Langworth-Fay - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1XAAQ","0010b00002EBgOnAAL","Kuhic-Crooks","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Kuhic-Crooks - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1YAAQ","0010b00002EBgPrAAL","Kub-Hickle","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Kub-Hickle - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1ZAAQ","0010b00002EBgPeAAL","Kerluke, Lebsack and Champlin","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Kerluke, Lebsack and Champlin - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1aAAA","0010b00002EBgMAAA1","InfoDrill","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","InfoDrill - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1bAAA","0010b00002EBgPwAAL","Imperium","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Imperium - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1cAAA","0010b00002EBgLSAA1","Hypoxia Protective","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Hypoxia Protective - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1dAAA","0010b00002EBgMKAA1","Home Transformations","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Home Transformations - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1eAAA","0010b00002EBgKVAA1","Hilpert-Schumm","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Hilpert-Schumm - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1fAAA","0010b00002EBgO2AAL","Hickle-Rowe","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Hickle-Rowe - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1gAAA","0010b00002EBgKFAA1","Hamden Dr","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Hamden Dr - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1hAAA","0010b00002EBgOEAA1","Greenfelder and Sons","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Greenfelder and Sons - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1iAAA","0010b00002EBgPdAAL","GreatSkates","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","GreatSkates - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1jAAA","0010b00002EBgO9AAL","Gliding Lights Children?s Fund","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Gliding Lights Children?s Fund - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1kAAA","0010b00002EBgKcAAL","Geek-O","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Geek-O - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1lAAA","0010b00002EBgLXAA1","Fraser And Company","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Fraser And Company - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1mAAA","0010b00002EBgKWAA1","ExoThought.com","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","ExoThought.com - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1nAAA","0010b00002EBgLcAAL","ExoKnowledge.com","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","ExoKnowledge.com - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1oAAA","0010b00002EBgKAAA1","Eternis","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Eternis - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1pAAA","0010b00002EBgKbAAL","EqualSize.com","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","EqualSize.com - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1qAAA","0010b00002EBgLgAAL","Emmerich Group","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Emmerich Group - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1rAAA","0010b00002EBgMWAA1","Diehl & Sons Inc","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Diehl & Sons Inc - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1sAAA","0010b00002EBgNQAA1","Dancetution","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Dancetution - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1tAAA","0010b00002EBgPzAAL","Country Music Communications","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Country Music Communications - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1uAAA","0010b00002EBgKgAAL","Costume Base","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Costume Base - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1vAAA","0010b00002EBgPDAA1","Cosmosis","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Cosmosis - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1wAAA","0010b00002EBgO1AAL","Controlnow","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Controlnow - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1xAAA","0010b00002EBgMFAA1","Coffee Ranch","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Coffee Ranch - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1yAAA","0010b00002EBgNGAA1","Coffee Feathers","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Coffee Feathers - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc1zAAA","0010b00002EBgQ4AAL","Chez Naïveté","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Chez Naïveté - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc20AAA","0010b00002EBgPqAAL","Certified Accounting Solutions","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Certified Accounting Solutions - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc21AAA","0010b00002EBgPQAA1","CentricSource","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","CentricSource - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc22AAA","0010b00002EBgPZAA1","Brewsome Tuscon","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Brewsome Tuscon - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc23AAA","0010b00002EBgLdAAL","Brain Brand","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Brain Brand - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc24AAA","0010b00002EBgMSAA1","Bergstrom LLC","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Bergstrom LLC - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc25AAA","0010b00002EBgOyAAL","Base Camp Protective Gear","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Base Camp Protective Gear - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc26AAA","0010b00002EBgPYAA1","Ass Texas","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Ass Texas - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc27AAA","0010b00002EBgNCAA1","American Legion Dept Of FL","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","American Legion Dept Of FL - CRM","","10.0","Prospecting","New Customer"
"0060b00000tnc28AAA","0010b00002EBgNIAA1","Abbott, Bruen and Lakin","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Abbott, Bruen and Lakin - CRM","","10.0","Prospecting","New Customer"
"0060b00000tncqaAAA","0010b00002R4zirAAB","testGrax","","2019-11-15","","","Pipeline","Pipeline","false","false","false","false","false","Seminar - Partner","oppGrax","","10.0","Prospecting","New Business"
"0060b00000twOE6AAM","0010b00002EBgMdAAL","NUEA.com","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","NUEA.com - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000twOE7AAM","0010b00002EBgKkAAL","Duane Stadden","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Duane Stadden - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000twOE8AAM","0010b00002EBgM6AAL","Cougar Investment","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Cougar Investment - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000twOE9AAM","0010b00002EBgOuAAL","Barton, Smith and Auer","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Barton, Smith and Auer - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000tG4C6AAK","0010b00002QByY6AAL","GoGo Scooters","16125.0","2019-10-30","2020-09-30","","Pipeline","Pipeline","false","true","false","false","false","","GoGO Scooters - New Business - 08192019","","20.0","Needs Analysis","New Business"
"0060b00000pOu14AAC","0010b00002EBgJzAAL","Koepp-Labadie","203520.0","2016-04-09","","","Omitted","Omitted","false","true","false","true","false","Referral","Koepp-Labadie - New Business - 2015613","","0.0","ClosedLost","New Business"
"0060b00000pOu1QAAS","0010b00002EBgKxAAL","Earth to Earth","171060.0","2016-06-19","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Earth to Earth - New Business - 201598","","0.0","ClosedLost","New Business"
"0060b00000pOu1UAAS","0010b00002EBgKcAAL","Geek-O","313920.0","2016-08-17","","","Omitted","Omitted","false","true","false","true","false","","Geek-O - Existing Business - 20151013","","0.0","ClosedLost","Existing Business"
"0060b00000pOu1sAAC","0010b00002EBgOsAAL","Broad and Cough Man","239040.0","2017-02-02","","","Omitted","Omitted","false","true","false","true","false","","Broad and Cough Man - Existing Business - 2016325","","0.0","ClosedLost","Existing Business"
"0060b00000pOu1wAAC","0010b00002EBgJsAAL","Bytrex","191640.0","2017-01-20","","","Omitted","Omitted","false","true","false","true","false","Referral","Bytrex - New Business - 201647","","0.0","ClosedLost","New Business"
"0060b00000pOu1zAAC","0010b00002EBgMyAAL","McCullough-Heidenreich","170100.0","2017-03-10","","","Omitted","Omitted","false","true","false","true","false","TradeShow","McCullough-Heidenreich - New Business - 201654","","0.0","ClosedLost","New Business"
"0060b00000pOu21AAC","0010b00002EBgOUAA1","Christian Cuisine","117216.0","2017-03-24","","","Omitted","Omitted","false","true","false","true","false","","Christian Cuisine - Existing Business - 2016519","","0.0","ClosedLost","Existing Business"
"0060b00000pOu2NAAS","0010b00002EBgMkAAL","Category Five","371160.0","2017-07-24","","","Omitted","Omitted","false","true","false","true","false","","Category Five - Existing Business - 2016911","","0.0","ClosedLost","Existing Business"
"0060b00000pOu2OAAS","0010b00002EBgNtAAL","Unia","262800.0","2017-07-23","","","Omitted","Omitted","false","true","false","true","false","","Unia - Existing Business - 2016928","","0.0","ClosedLost","Existing Business"
"0060b00000pOu2jAAC","0010b00002EBgNrAAL","Emtrac.com","245520.0","2018-01-02","","","Omitted","Omitted","false","true","false","true","false","","Emtrac.com - Existing Business - 2017228","","0.0","ClosedLost","Existing Business"
"0060b00000pOu2pAAC","0010b00002EBgNHAA1","Pride Pro Services ? Public Relations Organization","124800.0","2018-01-21","","","Omitted","Omitted","false","true","false","true","false","","Pride Pro Services – Public Relations Organization - Existing Business - 2017320","","0.0","ClosedLost","Existing Business"
"0060b00000pOu3UAAS","0010b00002EBgKBAA1","PaintAround","164880.0","2019-04-01","","","Omitted","Omitted","false","true","false","true","false","TradeShow","PaintAround - New Business - 2018617","","0.0","ClosedLost","New Business"
"0060b00000pOu3bAAC","0010b00002EBgK5AAL","Heat Waves","167220.0","2019-06-03","","","Omitted","Omitted","false","true","false","true","false","Email","Heat Waves - New Business - 2018819","","0.0","ClosedLost","New Business"
"0060b00000pOu3gAAC","0010b00002EBgK2AAL","We Monsieur","171660.0","2019-08-27","","","Pipeline","Pipeline","false","true","false","false","false","TradeShow","We Monsieur - New Business - 2018912","","0.0","Stage1","New Business"
"0060b00000pOu44AAC","0010b00002EBgPvAAL","ExoSell.com","296688.0","2017-05-07","","","Omitted","Omitted","false","true","false","true","false","Website","ExoSell.com - New Business - 2016716","","0.0","ClosedLost","New Business"
"0060b00000pOu4LAAS","0010b00002EBgKfAAL","eCOLI","205824.0","2017-08-26","","","Omitted","Omitted","false","true","false","true","false","","eCOLI - Existing Business - 2016109","","0.0","ClosedLost","Existing Business"
"0060b00000pOu4SAAS","0010b00002EBgOIAA1","Roob, Bergnaum and Lueilwitz","243600.0","2017-10-25","","","Omitted","Omitted","false","true","false","true","false","","Roob, Bergnaum and Lueilwitz - Existing Business - 2016125","","0.0","ClosedLost","Existing Business"
"0060b00000pOu4XAAS","0010b00002EBgP4AAL","ExoShop.com","225480.0","2017-11-10","","","Omitted","Omitted","false","true","false","true","false","TradeShow","ExoShop.com - New Business - 2017117","","0.0","ClosedLost","New Business"
"0060b00000pOu4bAAC","0010b00002EBgP1AAL","Slax","195120.0","2018-01-07","","","Omitted","Omitted","false","true","false","true","false","","Slax - Existing Business - 2017226","","0.0","ClosedLost","Existing Business"
"0060b00000pOu4cAAC","0010b00002EBgKNAA1","Your-New-Office Janitorial","212460.0","2018-01-05","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Your-New-Office Janitorial - New Business - 2017228","","0.0","ClosedLost","New Business"
"0060b00000pOu4oAAC","0010b00002EBgNFAA1","Paramix.com","245760.0","2018-03-18","","","Omitted","Omitted","false","true","false","true","false","","Paramix.com - New Business - 2017524","","0.0","ClosedLost","New Business"
"0060b00000pOu4sAAC","0010b00002EBgKrAAL","QUICKZOOM.COM","220500.0","2018-05-27","","","Omitted","Omitted","false","true","false","true","false","Website","QUICKZOOM.COM - New Business - 2017710","","0.0","ClosedLost","New Business"
"0060b00000pOu54AAC","0010b00002EBgORAA1","ZippyNet","268080.0","2018-08-27","","","Omitted","Omitted","false","true","false","true","false","","ZippyNet - Existing Business - 20171014","","0.0","ClosedLost","Existing Business"
"0060b00000pOu58AAC","0010b00002EBgOBAA1","Hermiston, Kunde and Stamm","187980.0","2018-09-22","","","Omitted","Omitted","false","true","false","true","false","","Hermiston, Kunde and Stamm - New Business - 2017114","","0.0","ClosedLost","New Business"
"0060b00000pOu5kAAC","0010b00002EBgKUAA1","Bernhard, Bosco and Harber","62800.0","2019-06-27","","","Forecast","Commit","true","true","true","false","false","Website","Bernhard, Bosco and Harber - New Business - 201888","","0.0","Stage5","New Business"
"0060b00000pOu5oAAC","0010b00002EBgPDAA1","Cosmosis","261000.0","2019-07-28","","","BestCase","Best Case","true","true","true","false","false","Website","Cosmosis - New Business - 2018824","","50.0","Stage3","New Business"
"0060b00000pOu6CAAS","0010b00002EBgPTAA1","Hoeger Inc","176700.0","2017-12-21","","","Omitted","Omitted","false","true","false","true","false","","Hoeger Inc - New Business - 2017213","","0.0","ClosedLost","New Business"
"0060b00000pOu6SAAS","0010b00002EBgPWAA1","Bionic Coffee Distributors","188400.0","2018-01-25","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Bionic Coffee Distributors - New Business - 201743","","0.0","ClosedLost","New Business"
"0060b00000pOu6WAAS","0010b00002EBgLDAA1","Kautzer-Considine","413880.0","2018-02-20","","","Omitted","Omitted","false","true","false","true","false","","Kautzer-Considine - New Business - 2017427","","0.0","ClosedLost","New Business"
"0060b00000pOu6eAAC","0010b00002EBgPcAAL","Who Art in Heaven","208440.0","2018-06-18","","","Omitted","Omitted","false","true","false","true","false","Website","Who Art in Heaven - New Business - 201795","","0.0","ClosedLost","New Business"
"0060b00000pOu6fAAC","0010b00002EBgPpAAL","Maroptic","259440.0","2018-07-26","","","Omitted","Omitted","false","true","false","true","false","","Maroptic - Existing Business - 2017928","","0.0","ClosedLost","Existing Business"
"0060b00000pOu71AAC","0010b00002EBgK6AAL","x-stream","385800.0","2018-11-26","","","Omitted","Omitted","false","true","false","true","false","","x-stream - New Business - 2018110","","0.0","ClosedLost","New Business"
"0060b00000pOu7UAAS","0010b00002EBgLbAAL","Nader, Quitzon and Rolfson","178800.0","2019-06-10","","","Omitted","Omitted","false","true","false","true","false","Website","Nader, Quitzon and Rolfson - New Business - 2018731","","0.0","ClosedLost","New Business"
"0060b00000pOu7VAAS","0010b00002EBgL4AAL","Dental Warehouse","407880.0","2019-07-28","","","Pipeline","Pipeline","false","true","false","false","false","Referral","Dental Warehouse - New Business - 201887","","0.0","Stage2","New Business"
"0060b00000pOu7fAAC","0010b00002EBgPIAA1","Quire","188820.0","2018-04-04","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Quire - New Business - 2017620","","0.0","ClosedLost","New Business"
"0060b00000pOu7mAAC","0010b00002EBgMJAA1","Planet Ice","201180.0","2018-05-10","","","Omitted","Omitted","false","true","false","true","false","","Planet Ice - New Business - 2017725","","0.0","ClosedLost","New Business"
"0060b00000pOu88AAC","0010b00002EBgP5AAL","Stainless Feel","112608.0","2019-01-10","","","Omitted","Omitted","false","true","false","true","false","","Stainless Feel - Existing Business - 2018310","","0.0","ClosedLost","Existing Business"
"0060b00000pOu8AAAS","0010b00002EBgPyAAL","Schoolio","327840.0","2019-02-03","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Schoolio - New Business - 2018323","","0.0","ClosedLost","New Business"
"0060b00000pOu8eAAC","0010b00002EBgMUAA1","Purdy, Cummerata and Beatty","176760.0","2018-08-28","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Purdy, Cummerata and Beatty - New Business - 2017118","","0.0","ClosedLost","New Business"
"0060b00000pOu8fAAC","0010b00002EBgMvAAL","XOR More","162060.0","2018-09-16","","","Omitted","Omitted","false","true","false","true","false","Website","XOR More - New Business - 20171121","","0.0","ClosedLost","New Business"
"0060b00000pOu97AAC","0010b00002EBgMsAAL","Xylo Graphics","511560.0","2019-04-14","","","Omitted","Omitted","false","true","false","true","false","Referral","Xylo Graphics - New Business - 2018614","","0.0","ClosedLost","New Business"
"0060b00000pOu9WAAS","0010b00002EBgL8AAL","Cosmic Splendor","342000.0","2019-05-02","","","Omitted","Omitted","false","true","false","true","false","Referral","Cosmic Splendor - New Business - 2018721","","0.0","ClosedLost","New Business"
"0060b00000pOu9ZAAS","0010b00002EBgNPAA1","QUICK ? Query Utility and Information Collection Kiosks","87740.0","2019-06-27","","","Forecast","Commit","false","true","false","false","false","Website","QUICK – Query Utility and Information Collection Kiosks - New Business - 201882","","0.0","Stage5","New Business"
"0060b00000pOu9jAAC","0010b00002EBgNOAA1","Patchwork Kilt","159980.0","2019-06-19","","","BestCase","Best Case","false","true","false","false","false","Website","Patchwork Kilt - New Business - 201893","","0.0","Stage4","New Business"
"0060b00000pOu9lAAC","0010b00002EBgNNAA1","Mymm","198720.0","2019-07-28","","","Pipeline","Pipeline","false","true","false","false","false","","Mymm - New Business - 201895","","0.0","Stage1","New Business"
"0060b00000pOu9qAAC","0010b00002EBgNfAAL","Drive Vibe","210180.0","2019-07-28","","","Pipeline","Pipeline","true","true","true","false","false","Email","Drive Vibe - New Business - 2018913","","50.0","Stage1","New Business"
"0060b00000pOu9zAAC","0010b00002EBgNzAAL","Figure Lean","188400.0","2019-05-15","","","Omitted","Omitted","false","true","false","true","false","","Figure Lean - New Business - 2018731","","0.0","ClosedLost","New Business"
"0060b00000pOuA0AAK","0010b00002EBgOQAA1","Pedal Planet","173460.0","2019-05-25","","","Omitted","Omitted","false","true","false","true","false","","Pedal Planet - New Business - 2018812","","0.0","ClosedLost","New Business"
